0.882026172983832,-0.4477332805968378,1
0.20007860418361165,0.193451248929631,1
0.4893689920528696,-0.2554025687844365,1
1.120446599600729,-0.590316092061206,1
0.9337789950749837,-0.014091114169327434,1
-0.4886389399382055,0.21416593526520883,1
0.4750442087627947,0.033258611191583944,1
-0.07567860414884894,0.1512359488698907,1
-0.05160942589677892,-0.3171610468404818,1
0.20529925096918616,-0.18137058299356906,1
0.072021785580439,-0.3362302238879755,1
0.7271367534814875,-0.17977658077027064,1
0.3805188625734967,-0.406573141022227,1
0.06083750824641421,-0.8631413011658384,1
0.22193161637271283,0.08871307112687642,1
0.16683716368713342,-0.20089046810413094,1
0.7470395365788031,-0.8150991734830223,1
-0.10257913188290044,0.2313911277628871,1
0.15653385082545068,-0.4536491821916211,1
-0.4270478696508624,0.025972697898069476,1
-1.2764949079170393,0.36454528108876844,1
0.3268092977201803,0.06449145537870533,1
0.43221809942975287,0.5697003422716503,1
-0.37108251020322097,-0.6174129101768263,1
1.1348773119938038,0.2011708205887745,1
-0.7271828372993824,-0.3424050454701566,1
0.022879258650723034,-0.4353985745909409,1
-0.0935919250129168,-0.28942483238220773,1
0.7663896071792288,-0.15577626606368633,1
0.7346793849501425,0.02808267111487272,1
0.07747371284845815,-0.5825749203916782,1
0.18908125980108678,0.45041324347709355,1
-0.4438928738150564,0.23283121986522992,1
-0.9903982341119635,-0.7681218431386119,1
-0.1739560746630763,0.7441260968977998,1
0.07817448455199003,0.9479445880152916,1
0.6151453403638604,0.5893897855798254,1
0.6011899243922056,-0.08996241790617546,1
-0.19366340870397614,-0.5353763107552713,1
-0.15115137528766778,0.5272258634655683,1
-0.5242764825335463,-0.20158847348658981,1
-0.7100089685894876,0.6112225351912137,1
-0.8531350953125063,0.10413748903843015,1
0.9753876976158948,0.4883195182418564,1
-0.25482609087582675,0.17818319858720094,1
-0.2190371508055932,0.3532865840959741,1
-0.6263976800249631,0.005250010360410239,1
0.38874517791595503,0.8929352469529176,1
-0.8069489237789758,0.06345604635180996,1
-0.10637014010698435,0.20099468172235083,1
2.941575348528127,1.9658791973376843,-1
1.3261204694287767,2.8566713608246834,-1
1.364757500757133,1.62762258897578,-1
2.4846983540790055,1.5867807306704929,-1
1.41343829744292,1.9507737377872838,-1
2.9718105928246463,1.6682608568189463,-1
1.7931905096201264,2.5633179610532535,-1
1.6262725942796212,1.4600342458182882,-1
2.9614710132401925,1.4262656737944488,-1
2.740257395717212,1.7810899776277829,-1
2.933779480213285,1.7509837746538475,-1
2.4530223291376925,2.964766026908493,-1
1.5693871574726488,2.4747104034628804,-1
2.955032476549517,2.0437756206925957,-1
1.8659983145243098,1.387282240584916,-1
2.4012281978981975,2.4221814882007737,-1
2.473625983886874,1.4998923263052175,-1
1.922494953454583,1.2276144516111942,-1
2.30703968517304,2.5940148961761507,-1
2.4611033357832635,2.1584713059624248,-1
2.1882127655778145,2.4604294118904093,-1
1.4502996047079026,2.1593638264715107,-1
2.149119087103028,2.4284153059513454,-1
2.6631929483435153,1.6744872033499265,-1
1.6527160701343173,1.4828785791077677,-1
1.9251827298361646,2.3407972591408135,-1
1.7824232241391813,1.5982951679130795,-1
2.9246318642396707,1.6552251111248997,-1
2.336147378506218,1.7722337482413284,-1
2.2037309181205553,2.0087395795125285,-1
1.6150419627773418,1.823003044373258,-1
2.2696245956459085,1.3125243532909905,-1
1.662833669671312,1.6781907985835547,-1
2.0159152791371757,0.8882984238877867,-1
1.6820769608105595,2.3126157255135937,-1
2.3382166474732498,1.198971172196626,-1
2.2882954083074702,1.4478083302857747,-1
1.8958506222110025,2.026082539630487,-1
2.1980033563308226,1.6302185018043434,-1
1.453469245634747,2.771507297703368,-1
1.2543712036471972,1.3535715451382757,-1
2.2196958506322684,2.1335254346745915,-1
2.0833367476862645,1.9803585908862522,-1
2.317515718446053,1.4159532511294013,-1
3.191572387431971,2.261638330265877,-1
2.472239743495207,1.914226834388876,-1
1.5435888872779207,2.385895275606834,-1
2.5585081440479263,2.4117520769818657,-1
1.3420462947442395,3.081617974640345,-1
1.7692076975926456,2.668263974718196,-1
